symbol,ca,datetime_utc,open,high,low,close,volume
7ttsZScQAsya,7ttsZScQAsya7eiUfkG6PoTVNARkkZXccqRviDtTpump,2026-03-15 21:30,4.54485904243121e-05,6.270470105801172e-05,4.311359209748831e-05,4.3731235939484033e-05,
7ttsZScQAsya,7ttsZScQAsya7eiUfkG6PoTVNARkkZXccqRviDtTpump,2026-03-15 21:31,4.3731235939484033e-05,4.4096914114997055e-05,4.226979068573034e-05,4.2720503495275106e-05,
7ttsZScQAsya,7ttsZScQAsya7eiUfkG6PoTVNARkkZXccqRviDtTpump,2026-03-15 21:32,4.2720503495275106e-05,5.898471095286763e-05,3.825055177512921e-05,3.825055177512921e-05,
7ttsZScQAsya,7ttsZScQAsya7eiUfkG6PoTVNARkkZXccqRviDtTpump,2026-03-15 21:33,3.825055177512921e-05,3.874185309464614e-05,3.8146873393912366e-05,3.874185309464614e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:40,3.5248164072787866e-05,5.812602430224251e-05,3.5248164072787866e-05,4.9653134601386034e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:41,4.9653134601386034e-05,5.6483136986065375e-05,4.137848071374833e-05,4.21850659577649e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:42,4.21850659577649e-05,4.4503030074031824e-05,3.937156911434173e-05,4.3789519033793637e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:43,4.3789519033793637e-05,5.677540406073158e-05,4.3789519033793637e-05,5.348133002808661e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:44,5.348133002808661e-05,5.636766401755457e-05,5.292627408563009e-05,5.636766401755457e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:45,5.636766401755457e-05,5.636766401755457e-05,1.8290093411805397e-05,1.8489223999200677e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:46,1.8489223999200677e-05,1.937695866717599e-05,1.535867437688875e-05,1.871385046038411e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:47,1.871385046038411e-05,1.8913463718930442e-05,1.5960106163997925e-05,1.5960106163997925e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:48,1.5960106163997925e-05,2.00007927802985e-05,1.464685686158599e-05,2.00007927802985e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:49,2.00007927802985e-05,2.1078737334558075e-05,1.9853424856487262e-05,2.1078737334558075e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:50,2.1078737334558075e-05,2.112976412448926e-05,2.032074052526492e-05,2.034231381212322e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:51,2.034231381212322e-05,2.247921296797906e-05,2.034231381212322e-05,2.247921296797906e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:52,2.247921296797906e-05,2.4950245384276802e-05,2.2284181467156313e-05,2.4687900111004167e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:53,2.4687900111004167e-05,4.928086438540485e-05,2.4687900111004167e-05,3.655406344523321e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:54,3.655406344523321e-05,3.7302049499428505e-05,3.6548477765597046e-05,3.7298637732478155e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:55,3.7298637732478155e-05,6.0725949347079836e-05,3.6818237379962785e-05,5.124454625877384e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:56,5.124454625877384e-05,5.424658652260778e-05,3.850009261135006e-05,4.3038696403162205e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:57,4.3038696403162205e-05,7.07612266688099e-05,4.012628741188221e-05,6.805063411948919e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:58,6.805063411948919e-05,7.290206294760016e-05,6.732017874361802e-05,7.290206294760016e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 21:59,7.290206294760016e-05,7.485291520074178e-05,7.145628017441194e-05,7.194052792954357e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:00,7.194052792954357e-05,7.332754434228392e-05,6.714220061601474e-05,6.829641704606329e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:01,6.829641704606329e-05,7.187665627984095e-05,6.751822991255757e-05,7.078563942457349e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:02,7.078563942457349e-05,7.140194632272059e-05,6.798575084597622e-05,6.898847761233869e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:03,6.898847761233869e-05,6.898847761233869e-05,6.339647297972344e-05,6.492051081046394e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:04,6.492051081046394e-05,6.731814034053154e-05,6.492051081046394e-05,6.612289599753862e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:05,6.612289599753862e-05,7.291153423701527e-05,6.571005437937728e-05,7.291153423701527e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:06,7.291153423701527e-05,7.905242800007078e-05,7.183420342958161e-05,7.82341871774741e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:07,7.82341871774741e-05,8.162589727184827e-05,7.22314917331296e-05,8.162589727184827e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:08,8.162589727184827e-05,8.8500665898507e-05,7.641542120168538e-05,8.418090250166778e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:09,8.418090250166778e-05,9.364939581850654e-05,8.418090250166778e-05,9.34135934837979e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:10,9.34135934837979e-05,0.00010289954958604229,7.324388654340015e-05,7.378535225899042e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:11,7.378535225899042e-05,7.704325731547023e-05,6.778008242971258e-05,7.370654307321384e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:12,7.370654307321384e-05,7.672536392397823e-05,7.242159107119938e-05,7.672536392397823e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:13,7.672536392397823e-05,7.887385596186187e-05,7.021575775433437e-05,7.027156681676418e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:14,7.027156681676418e-05,7.027156681676418e-05,6.281578665949345e-05,6.541732631105072e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:15,6.541732631105072e-05,0.00011342849700085243,4.750688642282306e-05,6.655046461979447e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:16,6.655046461979447e-05,7.028327916309194e-05,6.162315381611104e-05,6.311774059229407e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:17,6.311774059229407e-05,6.522432271785947e-05,6.267141334337157e-05,6.441336261877102e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:18,6.441336261877102e-05,6.939543955696538e-05,6.441336261877102e-05,6.915908575046235e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:19,6.915908575046235e-05,6.996214737104482e-05,6.45663828080198e-05,6.765180887289279e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:20,6.765180887289279e-05,7.541145757984008e-05,6.670952502662e-05,7.447014218391657e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:21,7.447014218391657e-05,7.72835304744909e-05,6.941449628690392e-05,7.72835304744909e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:22,7.72835304744909e-05,8.350844956373554e-05,7.284143568170769e-05,8.350844956373554e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:23,8.350844956373554e-05,8.350844956373554e-05,7.298991294285345e-05,7.821192218037571e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:24,7.821192218037571e-05,9.036686761224708e-05,7.749423578697438e-05,8.57178435313991e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:25,8.57178435313991e-05,9.578027297601428e-05,8.57178435313991e-05,9.16881252529182e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:26,9.16881252529182e-05,9.683885917999459e-05,8.036132907261879e-05,8.248826116536379e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:27,8.248826116536379e-05,8.982398191964567e-05,8.234789048009024e-05,8.39928197750193e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:28,8.39928197750193e-05,9.032319555645723e-05,8.39928197750193e-05,8.671276691640491e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:29,8.671276691640491e-05,9.014843352272297e-05,8.658230502058075e-05,8.943073001701745e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:30,8.943073001701745e-05,9.607682026890626e-05,8.943073001701745e-05,9.499361082653307e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:31,9.499361082653307e-05,9.521911189620785e-05,8.867791009809608e-05,9.207574760504173e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:32,9.207574760504173e-05,9.914218940732697e-05,9.207574760504173e-05,9.662623509958065e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:33,9.662623509958065e-05,0.00016619291855047652,8.911354433962314e-05,0.00010772680941105674,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:34,0.00010772680941105674,0.00011265870582214391,8.188385845726716e-05,0.00010251194534672898,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:35,0.00010251194534672898,0.00010951332471218438,0.0001002375115098718,0.0001002375115098718,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:36,0.0001002375115098718,0.00010282877028939592,9.78598647891417e-05,0.00010282877028939592,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:37,0.00010282877028939592,0.00010497629205388034,9.571472701471397e-05,0.00010461237503786526,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:38,0.00010461237503786526,0.00010652287814208866,8.56696624070339e-05,9.490942383445249e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:39,9.490942383445249e-05,9.931941765279236e-05,9.403717529270779e-05,9.59968550389403e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:40,9.59968550389403e-05,0.00011748491444379865,9.59968550389403e-05,0.00011021323467474453,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:41,0.00011021323467474453,0.00011857772356995914,0.00011021323467474453,0.00011390275361581043,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:42,0.00011390275361581043,0.00011465157728320393,0.00011107062780704736,0.0001132984533295255,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:43,0.0001132984533295255,0.00011799964080568875,0.00010426536915704496,0.00010668018299426215,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:44,0.00010668018299426215,0.00011551855640721323,0.00010668018299426215,0.0001123801605806782,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:45,0.0001123801605806782,0.0001123801605806782,0.00010113755159780005,0.00010740239881402733,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:46,0.00010740239881402733,0.00010740239881402733,8.482650870072022e-05,8.592188685321748e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:47,8.592188685321748e-05,8.60560719285058e-05,6.238193617046664e-05,7.585746625110878e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:48,7.585746625110878e-05,7.61109611836446e-05,7.177567281451284e-05,7.338322745221067e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:49,7.338322745221067e-05,7.338322745221067e-05,6.591904787088133e-05,6.793538470734635e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:50,6.793538470734635e-05,6.931987207392421e-05,6.635602911252805e-05,6.872163325360154e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:51,6.872163325360154e-05,7.08243791433206e-05,6.788893605514241e-05,7.074405631883337e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:52,7.074405631883337e-05,8.119246850101249e-05,7.074405631883337e-05,7.979158443282995e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:53,7.979158443282995e-05,8.444585522446973e-05,7.979158443282995e-05,8.444585522446973e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:54,8.444585522446973e-05,9.001175770949136e-05,8.119697802156441e-05,8.795608819989285e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:55,8.795608819989285e-05,9.29353540848571e-05,8.721691427038332e-05,9.29353540848571e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:56,9.29353540848571e-05,9.29353540848571e-05,8.392384993154148e-05,8.423580627202494e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:57,8.423580627202494e-05,8.466809120123963e-05,8.011664829267878e-05,8.052454720711786e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:58,8.052454720711786e-05,8.934803772552252e-05,8.052454720711786e-05,8.8351279228369e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 22:59,8.8351279228369e-05,8.8351279228369e-05,8.134073657816466e-05,8.25567678950885e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:00,8.25567678950885e-05,8.331119960812215e-05,7.971908639730346e-05,8.331119960812215e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:01,8.331119960812215e-05,8.679346741529962e-05,8.152873085896258e-05,8.156141541479055e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:02,8.156141541479055e-05,8.249137337727457e-05,8.027593491591968e-05,8.249137337727457e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:03,8.249137337727457e-05,8.344241742044632e-05,7.969968328109468e-05,8.227653147804688e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:04,8.227653147804688e-05,9.080915295836039e-05,8.227653147804688e-05,9.032037345785217e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:05,9.032037345785217e-05,9.032037345785217e-05,8.49372823120422e-05,8.49372823120422e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:06,8.49372823120422e-05,8.855243478269494e-05,8.49372823120422e-05,8.855243478269494e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:07,8.855243478269494e-05,8.874866781137377e-05,3.8966890319656384e-05,4.2224337523417514e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:08,4.2224337523417514e-05,5.4642291982757115e-05,3.6461893163279226e-05,5.4642291982757115e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:09,5.4642291982757115e-05,5.957007220106646e-05,5.4642291982757115e-05,5.923494962666726e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:10,5.923494962666726e-05,5.954516107304472e-05,5.219423090398481e-05,5.595496887145355e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:11,5.595496887145355e-05,5.678497190554679e-05,5.384161236667155e-05,5.384161236667155e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:12,5.384161236667155e-05,6.455200918776027e-05,5.082778433331134e-05,6.455200918776027e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:13,6.455200918776027e-05,6.455200918776027e-05,4.3981436959252254e-05,4.4878315267637523e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:14,4.4878315267637523e-05,5.230845849969211e-05,4.4176465152105905e-05,5.166260680601284e-05,
KfByHk48ecit,KfByHk48ecitUq8gXji2vr9smmRJKtqJwGAh2E9pump,2026-03-15 23:15,5.166260680601284e-05,5.329894401351518e-05,5.166260680601284e-05,5.329894401351518e-05,
8Y7u8PdV78wJ,8Y7u8PdV78wJwZwXqukAXZAnHZ3jFbStgXoL7Z1jpump,2026-03-15 23:28,0.00023975521612954948,0.00023975521612954948,0.00023975521612954948,0.00023975521612954948,
8Y7u8PdV78wJ,8Y7u8PdV78wJwZwXqukAXZAnHZ3jFbStgXoL7Z1jpump,2026-03-15 23:35,0.00023975521612954948,0.00024060060224765368,0.00023975521612954948,0.00024060060224765368,
8Y7u8PdV78wJ,8Y7u8PdV78wJwZwXqukAXZAnHZ3jFbStgXoL7Z1jpump,2026-03-15 23:36,0.00024060060224765368,0.0002530451455393933,0.00024060060224765368,0.00024315159292607387,
8Y7u8PdV78wJ,8Y7u8PdV78wJwZwXqukAXZAnHZ3jFbStgXoL7Z1jpump,2026-03-15 23:39,0.00024315159292607387,0.0002954955866174222,0.00024315159292607387,0.0002954955866174222,
8Y7u8PdV78wJ,8Y7u8PdV78wJwZwXqukAXZAnHZ3jFbStgXoL7Z1jpump,2026-03-15 23:40,0.0002954955866174222,0.0003510006054946251,0.0002954955866174222,0.0003432791424193097,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-15 23:58,3.7360715722988236e-05,3.804244677849553e-05,2.8573347779551992e-05,3.282619885905695e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-15 23:59,3.282619885905695e-05,4.333958107873023e-05,3.074748480192307e-05,4.075360599232322e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:00,4.075360599232322e-05,4.8395832003365624e-05,3.9946209711307815e-05,4.399946507592159e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:01,4.399946507592159e-05,5.6060718900274876e-05,4.3334172292111054e-05,5.0941663892113056e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:02,5.0941663892113056e-05,5.0989255945697974e-05,3.453919320281282e-05,3.7373346234508426e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:03,3.7373346234508426e-05,4.196080654038097e-05,3.620131084236012e-05,3.912700772769982e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:04,3.912700772769982e-05,9.481374408434339e-05,3.707323134855027e-05,9.037778477521105e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:05,9.037778477521105e-05,9.65204377934831e-05,7.238850311633164e-05,8.72992109028022e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:06,8.72992109028022e-05,0.00010525619219789171,8.647983217732582e-05,9.530846086363742e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:07,9.530846086363742e-05,0.00010608613008453181,8.71946956295703e-05,8.852995669971503e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:08,8.852995669971503e-05,0.00011264115870791348,8.68568558983971e-05,9.187782926010782e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:09,9.187782926010782e-05,9.247593247870433e-05,7.802258336305081e-05,7.940722214082107e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:10,7.940722214082107e-05,8.761360970158795e-05,7.028823546824138e-05,7.810475543921175e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:11,7.810475543921175e-05,8.567918479400173e-05,6.919194608121011e-05,8.477511373506739e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:12,8.477511373506739e-05,8.477511373506739e-05,7.059456133836912e-05,7.335036601468088e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:13,7.335036601468088e-05,7.622897683689471e-05,5.9724812102408595e-05,7.383147414447221e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:14,7.383147414447221e-05,7.676823125910755e-05,6.823513892762675e-05,7.066537764124826e-05,
GtswqeVZbSBL,GtswqeVZbSBLU6ZZfgc1zcMk6fVBSCV8RLcgR2v5pump,2026-03-16 00:15,7.066537764124826e-05,7.736973979393928e-05,6.932807604685379e-05,7.736973979393928e-05,
7TF6FMMFLoxP,7TF6FMMFLoxPckmuZNpoCthjEhDPpQvm2PPQjccnpump,2026-03-16 00:15,0.00015541401300604393,0.00015541401300604393,0.00015541401300604393,0.00015541401300604393,
7TF6FMMFLoxP,7TF6FMMFLoxPckmuZNpoCthjEhDPpQvm2PPQjccnpump,2026-03-16 00:30,0.00015541401300604393,0.00015541401300604393,0.00014292072271198262,0.00014292072271198262,
7TF6FMMFLoxP,7TF6FMMFLoxPckmuZNpoCthjEhDPpQvm2PPQjccnpump,2026-03-16 00:32,0.00014292072271198262,0.00014292072271198262,0.00014139000587576664,0.00014139000587576664,
7TF6FMMFLoxP,7TF6FMMFLoxPckmuZNpoCthjEhDPpQvm2PPQjccnpump,2026-03-16 00:33,0.00014139000587576664,0.00014139000587576664,0.00013206670150951806,0.00013206670150951806,
7TF6FMMFLoxP,7TF6FMMFLoxPckmuZNpoCthjEhDPpQvm2PPQjccnpump,2026-03-16 00:37,0.00013206670150951806,0.00013206670150951806,0.00012327450801203165,0.00012327450801203165,
GPT8cWShgWrN,GPT8cWShgWrN27FYSLFbQTEJvHsQkwr6GE6VJMY5pump,2026-03-16 01:07,7.40596377384619e-05,7.40596377384619e-05,7.22123669517291e-05,7.225757969499762e-05,
GPT8cWShgWrN,GPT8cWShgWrN27FYSLFbQTEJvHsQkwr6GE6VJMY5pump,2026-03-16 01:08,7.225757969499762e-05,7.428147069408218e-05,7.225757969499762e-05,7.428147069408218e-05,
GPT8cWShgWrN,GPT8cWShgWrN27FYSLFbQTEJvHsQkwr6GE6VJMY5pump,2026-03-16 01:09,7.428147069408218e-05,7.456934765115756e-05,7.265215357172037e-05,7.272044122590494e-05,
GPT8cWShgWrN,GPT8cWShgWrN27FYSLFbQTEJvHsQkwr6GE6VJMY5pump,2026-03-16 01:10,7.272044122590494e-05,7.434476658646074e-05,7.272044122590494e-05,7.434476658646074e-05,
GPT8cWShgWrN,GPT8cWShgWrN27FYSLFbQTEJvHsQkwr6GE6VJMY5pump,2026-03-16 01:12,7.434476658646074e-05,7.434476658646074e-05,7.239155421668332e-05,7.424135273784876e-05,
